dataset_kind,dataset_id,dataset_slug,dataset_name,record_kind,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,value,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,series_code,source_series_code,source_system,source_label,metric_type,reporting_basis,temporal_granularity,unit,geography_key,dimension_key,mapping_relation,comparability,aggregation_policy,availability_status,missing_value_policy,definition_version,case_definition,case_definition_uri,quality_status,is_selected_series,data_layer,projection_policy,coverage_status,loss_risk,selected_series_codes,available_series_count,provenance_note,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-07-13,2024-07,795,795,795.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-07-13,2024-07,826,826,826.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,public_projection,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-07-20,2024-07,599,599,599.0,0,0.17340877925688003,wpp_computed,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,,,,,,weekly,,,,,,,,,,,,,,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-07-20,2024-07,599,599,599.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-07-20,2024-07,744,744,744.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,public_projection,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-07-27,2024-07,739,739,739.0,0,0.213938377079857,wpp_computed,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,,,,,,weekly,,,,,,,,,,,,,,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-07-27,2024-07,739,739,739.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-07-27,2024-07,841,841,841.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,public_projection,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-03,2024-08,758,758,758.0,0,0.2194388224986896,wpp_computed,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,,,,,,weekly,,,,,,,,,,,,,,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-03,2024-08,758,758,758.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-03,2024-08,987,987,987.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,public_projection,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-10,2024-08,700,700,700.0,0,0.20264798911488488,wpp_computed,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,,,,,,weekly,,,,,,,,,,,,,,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-10,2024-08,700,700,700.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-10,2024-08,850,850,850.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,public_projection,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-17,2024-08,700,700,700.0,0,0.20264798911488488,wpp_computed,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,,,,,,weekly,,,,,,,,,,,,,,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-17,2024-08,700,700,700.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-17,2024-08,1008,1008,1008.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,public_projection,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-24,2024-08,872,872,872.0,0,0.2524414950116851,wpp_computed,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,,,,,,weekly,,,,,,,,,,,,,,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-24,2024-08,872,872,872.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-24,2024-08,1167,1167,1167.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,public_projection,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-31,2024-08,992,992,992.0,0,0.28718115028852254,wpp_computed,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,,,,,,weekly,,,,,,,,,,,,,,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-31,2024-08,992,992,992.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-08-31,2024-08,1491,1491,1491.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,public_projection,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-09-07,2024-09,618,618,618.0,0,0.17890922467571263,wpp_computed,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,,,,,,weekly,,,,,,,,,,,,,,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-09-07,2024-09,618,618,618.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-09-07,2024-09,1001,1001,1001.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,public_projection,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-09-14,2024-09,753,753,753.0,0,0.21799133686215472,wpp_computed,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,,,,,,weekly,,,,,,,,,,,,,,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-09-14,2024-09,753,753,753.0,,,,,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,SRC_US_NNDSS,"Hepatitis C, chronic, Confirmed",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Confirmed chronic hepatitis C component.,,provisional,True,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
disease,D211,chronic-hepatitis-c,Chronic hepatitis C,source_series_observation,US,United States,D211,Chronic hepatitis C,慢性丙型肝炎,Viral,2024-09-14,2024-09,1121,1121,1121.0,,,,,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SER_US_CHRONIC_HEPATITIS_C_PROBABLE,SRC_US_NNDSS,"Hepatitis C, chronic, Probable",case_notifications,notification,weekly,count,country:US:national,all,exact,unknown,non_additive,active,missing_is_unknown,globalid-disease-ontology:2026.08.8,Probable chronic hepatitis C component retained as an independent source series.,,provisional,False,series_registry,representative_series,parity,non_additive_series_not_rolled_up,SER_US_CHRONIC_HEPATITIS_C_CONFIRMED,2,Multiple registered series are not declared safely additive. The compatibility curve uses one representative series; inspect source_series for every retained definition.,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api; nhss_hiv,US CDC NNDSS; US CDC NHSS HIV,https://data.cdc.gov/browse?category=NNDSS; https://www.cdc.gov/hiv-data/nhss/,api; api
