dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-01-01,2016-01,12,2.7096774193548385,0,0.2545193084710389,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-02-01,2016-02,9,2.032258064516129,0,0.19088948135327916,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-03-01,2016-03,9,2.1724137931034484,0,0.19088948135327916,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-04-01,2016-04,15,3.3870967741935485,0,0.3181491355887986,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-05-01,2016-05,24,5.6000000000000005,0,0.5090386169420777,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-06-01,2016-06,15,3.3870967741935485,0,0.3181491355887986,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-07-01,2016-07,11,2.5666666666666664,0,0.2333093660984523,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-08-01,2016-08,19,4.290322580645161,0,0.4029889050791449,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-09-01,2016-09,17,3.8387096774193545,0,0.36056902033397176,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-10-01,2016-10,10,2.333333333333333,0,0.21209942372586574,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-11-01,2016-11,4,0.9032258064516129,0,0.08483976949034629,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2016-12-01,2016-12,3,0.7000000000000001,0,0.06362982711775972,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-01-01,2017-01,11,2.4838709677419355,0,0.22855948411215496,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-02-01,2017-02,12,2.7096774193548385,0,0.24933761903144178,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-03-01,2017-03,19,4.75,0,0.39478456346644947,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-04-01,2017-04,9,2.032258064516129,0,0.18700321427358133,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-05-01,2017-05,19,4.433333333333334,0,0.39478456346644947,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-06-01,2017-06,13,2.935483870967742,0,0.27011575395072857,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-07-01,2017-07,17,3.966666666666667,0,0.35322829362787583,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-08-01,2017-08,14,3.161290322580645,0,0.29089388887001544,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-09-01,2017-09,20,4.516129032258064,0,0.41556269838573634,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-10-01,2017-10,14,3.2666666666666666,0,0.29089388887001544,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-11-01,2017-11,5,1.129032258064516,0,0.10389067459643408,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2017-12-01,2017-12,14,3.2666666666666666,0,0.29089388887001544,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-01-01,2018-01,16,3.6129032258064515,0,0.3264741788511251,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-02-01,2018-02,19,4.290322580645161,0,0.38768808738571103,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-03-01,2018-03,16,4.0,0,0.3264741788511251,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-04-01,2018-04,14,3.161290322580645,0,0.28566490649473447,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-05-01,2018-05,27,6.3,0,0.5509251768112736,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-06-01,2018-06,16,3.6129032258064515,0,0.3264741788511251,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-07-01,2018-07,23,5.366666666666667,0,0.4693066320984924,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-08-01,2018-08,14,3.161290322580645,0,0.28566490649473447,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-09-01,2018-09,13,2.935483870967742,0,0.26526027031653915,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-10-01,2018-10,5,1.1666666666666665,0,0.1020231808909766,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-11-01,2018-11,17,3.8387096774193545,0,0.34687881502932044,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2018-12-01,2018-12,11,2.5666666666666664,0,0.2244509979601485,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2019-01-01,2019-01,15,3.3870967741935485,0,0.30063720054655846,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2019-02-01,2019-02,21,4.741935483870967,0,0.4208920807651818,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D158,rheumatic-fever,Rheumatic fever,NZ,New Zealand,D158,Rheumatic fever,风湿热,Bacterial,2019-03-01,2019-03,17,4.25,0,0.3407221606194329,wpp_computed,,2016-01-01,2026-06-01,2026-08-01T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
