dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2013-12-01,2013-12,3,0.6774193548387096,0,0.01281127419459843,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2014-01-01,2014-01,11,2.4838709677419355,0,0.0468627208355129,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2014-02-01,2014-02,10,2.258064516129032,0,0.042602473486829905,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2014-03-01,2014-03,3,0.75,0,0.012780742046048971,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2014-04-01,2014-04,3,0.6774193548387096,0,0.012780742046048971,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2014-05-01,2014-05,5,1.1666666666666665,0,0.021301236743414952,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2014-06-01,2014-06,4,0.9032258064516129,0,0.017040989394731962,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2014-07-01,2014-07,3,0.7000000000000001,0,0.012780742046048971,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2014-08-01,2014-08,1,0.22580645161290322,0,0.0042602473486829905,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
disease,D170,complicated-varicella,Complicated varicella,TW,"Taiwan, China",D170,Complicated varicella,水痘并发症,Viral,2014-09-01,2014-09,6,1.3548387096774193,0,0.025561484092097943,wpp_computed,,2013-12-01,2026-07-01,2026-08-01T00:00:00+00:00,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv,nidss_open_data,"Taiwan, China CDC NIDSS",https://nidss.cdc.gov.tw/Home/Index,open_data_csv
