dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types,data_layer,projection_policy,series_codes,loss_risk,coverage_status,legacy_gap_fill_count,coverage_ratio_against_legacy
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-01-01,2000-01,42,9.483870967741934,0,0.21952208891365887,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-02-01,2000-02,20,4.516129032258064,0,0.10453432805412327,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-03-01,2000-03,36,8.689655172413794,0,0.1881617904974219,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-04-01,2000-04,23,5.193548387096774,0,0.12021447726224177,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-05-01,2000-05,36,8.4,0,0.1881617904974219,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-06-01,2000-06,34,7.677419354838709,0,0.17770835769200957,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-07-01,2000-07,45,10.5,0,0.23520223812177737,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-08-01,2000-08,40,9.032258064516128,0,0.20906865610824654,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-09-01,2000-09,39,8.806451612903226,0,0.20384193970554038,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-10-01,2000-10,22,5.133333333333333,0,0.1149877608595356,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-11-01,2000-11,30,6.774193548387097,0,0.1568014920811849,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2000-12-01,2000-12,30,7.0,0,0.1568014920811849,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-01-01,2001-01,34,7.677419354838709,0,0.17557056431426038,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-02-01,2001-02,29,6.548387096774193,0,0.1497513636798103,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-03-01,2001-03,28,7.0,0,0.1445875235529203,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-04-01,2001-04,38,8.580645161290322,0,0.19622592482182039,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-05-01,2001-05,41,9.566666666666666,0,0.21171744520249045,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-06-01,2001-06,37,8.35483870967742,0,0.1910620846949304,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-07-01,2001-07,41,9.566666666666666,0,0.21171744520249045,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-08-01,2001-08,33,7.451612903225806,0,0.17040672418737035,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-09-01,2001-09,31,7.0,0,0.16007904393359032,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-10-01,2001-10,29,6.766666666666667,0,0.1497513636798103,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-11-01,2001-11,29,6.548387096774193,0,0.1497513636798103,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2001-12-01,2001-12,31,7.233333333333334,0,0.16007904393359032,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-01-01,2002-01,36,8.129032258064516,0,0.183717008444093,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-02-01,2002-02,27,6.096774193548387,0,0.13778775633306975,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-03-01,2002-03,44,11.0,0,0.2245430103205581,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-04-01,2002-04,37,8.35483870967742,0,0.18882025867865115,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-05-01,2002-05,38,8.866666666666667,0,0.19392350891320928,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-06-01,2002-06,42,9.483870967741934,0,0.21433650985144181,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-07-01,2002-07,30,7.0,0,0.15309750703674416,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-08-01,2002-08,38,8.580645161290322,0,0.19392350891320928,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-09-01,2002-09,42,9.483870967741934,0,0.21433650985144181,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-10-01,2002-10,23,5.366666666666667,0,0.11737475539483719,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-11-01,2002-11,28,6.32258064516129,0,0.1428910065676279,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2002-12-01,2002-12,27,6.3,0,0.13778775633306975,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2003-01-01,2003-01,42,9.483870967741934,0,0.21191299689908216,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2003-02-01,2003-02,24,5.419354838709677,0,0.1210931410851898,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2003-03-01,2003-03,29,7.250000000000001,0,0.146320878811271,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2003-04-01,2003-04,37,8.35483870967742,0,0.18668525917300097,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2003-05-01,2003-05,25,5.833333333333334,0,0.12613868863040603,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
disease,D068,acute-hepatitis-b,Acute hepatitis B,AU,Australia,D068,Acute hepatitis B,急性乙型肝炎,Viral,2003-06-01,2003-06,24,5.419354838709677,0,0.1210931410851898,wpp_computed,,2000-01-01,2026-08-01,2026-08-01T00:00:00+00:00,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,mixed,single_series,SER_AU_HEPATITIS_B_NEW,,legacy_gap_fill,5,0.984375
